I1,I2,I3,gx,gy,gz,ax,ay,az,V1real,V2real,V3real,N1,N2,N3,Type
0.155677507142857,0.4615385,0.503662928571429,1.20142857142857,-1.24285714285714,37.4828571428572,-0.0142822085714286,0.0012555885714285,0.0155378007142857,356.785714285714,339.428571428571,337.5,5418,4971,5002,0
0.3926279375,0.3253206375,0.41666669375,-2.400625,-5.0625,80.590625,0.022109929375,-0.024810808125,-0.045028703125,735.75,740.8125,742.5,14072,14242,14064,0
0.29647425,0.315704875,0.306089625,-1.26625,-6.23625,85.165,0.1006011375,-0.0149537,0.08798222,745.875,735.75,750.9375,13308,13422,13431,0
0.274038325,0.21474345,0.4166665625,0.43875,-3.671875,82.479375,-0.0207214150625,0.0184632849375,0.004653981875,749.25,750.9375,745.875,14770,14829,14554,0
0.7076926,0.0102564,0.760683866666667,1.01666666666667,0.38,0.867333333333333,0.0136067758666667,0.0053385433333333,-0.0013671932666666,-253.8,0.0,257.4,-4405,5,4378,0
0.7880344,0.0102564,0.7641028,0.695333333333333,0.212666666666667,0.95,-0.004720058,0.0058593693333333,0.0025227831333333,-253.8,0.0,261.0,-4274,11,4311,0
0.7623934,0.0051282,0.74359,0.749333333333333,0.142,0.678,0.0017578006666666,0.00437826,-0.0097330673333333,-259.2,-1.8,261.0,-4146,-1,4133,0
0.464957,0.917948533333333,0.4444442,1.526,0.66,-0.778000006666667,0.017057284,-0.013444,0.0033203166666666,138.6,-298.8,149.4,2464,-5032,2490,0
0.4290596,0.726496,0.4170938,0.751333333333333,0.619333333333333,-0.72533334,-0.0017252606666666,-0.0046874953333333,-0.0028157433333333,144.0,-316.8,154.8,2427,-5182,2485,0
0.4735042,0.832478333333333,0.4615384,0.58,0.286666666666667,-0.0013333399999999,0.003548168,0.0020670491333333,-0.0011718793333333,144.0,-302.4,147.6,2602,-5361,2639,0
0.33974325,0.7996796875,0.791667125,1.44625,0.1,0.94625,0.007797245625,-0.01544189875,-0.0157775579375,-111.375,-317.25,447.1875,-1765,-5285,7493,0
0.24999975,0.7147438125,0.753205125,0.84,0.294375,1.34375,0.006607055625,0.014190661875,0.00033568875,-114.75,-312.1875,448.875,-1920,-5554,7786,0
0.28846125,0.645833625,0.7227566875,0.83375,0.1,1.269375,0.00852966275,0.008544919375,0.012847904375,-113.0625,-322.3125,453.9375,-1888,-5619,7840,0
0.294016873333333,0.441025533333333,0.4102562,0.478666666666667,-1.11,16.6786666666667,-0.0103352723333333,-0.0090006213333333,-0.0025716099333333,154.8,151.2,156.6,2560,2359,2423,0
0.3111108,0.422222066666667,0.357264666666667,0.569333333333333,-0.880666666666667,19.226,0.0009114566666666,0.0017740906666666,0.0038248652666666,158.4,158.4,158.4,2589,2494,2545,0
0.4581196,0.352136533333333,0.2153844,0.297333333333333,-0.95,17.83,0.0050130192,0.0033691392666666,0.0014974041333333,144.0,162.0,167.4,2585,2767,2902,0
0.283760533333333,0.442734733333333,0.5470088,0.0486666666666668,-2.12266666666667,35.428,0.0125976586666667,-0.0277343608,-0.0021484486666666,345.6,331.2,343.8,5074,4828,4795,0
0.442735,0.358974133333333,0.237606613333333,0.537333333333333,-2.186,37.0366666666667,0.015348304,0.011116544,0.000602224,334.8,342.0,347.4,5674,5807,5905,0
0.251281873333333,0.4376068,0.4017092,-0.102666666666667,-2.332,40.2113333333333,-0.0046223993333333,0.006559246,-0.0019368497333333,347.4,336.6,349.2,5701,5469,5515,0
0.377777666666667,0.38632448,0.405128066666667,-0.460666666666667,-4.00533333333333,81.0933333333333,-0.0108723733333333,-0.0948242466666667,-0.02167978,729.0,747.0,766.8,12266,12280,12393,0
0.442735066666667,0.391453013333333,0.3418802,-0.316666666666667,-5.24466666666667,82.2493333333333,-0.0318359533333333,-0.0289876962666667,-3.2643333333333e-05,747.0,745.2,756.0,12010,12087,12139,0
0.42905974,0.381196533333333,0.321367406666667,-1.358,-4.49266666666667,82.5393333333333,0.012776758,0.08448898,0.01455076,721.8,734.4,747.0,11972,12115,12125,0
1.11764758823529,0.0226244117647059,1.10859682352941,0.564117647058824,0.0305882352941177,0.882352941176471,0.0175637928823529,-0.0118910705882353,-0.0110581347058824,-260.470588235294,0.0,258.882352941176,-4631,-4,4631,0
1.03318282352941,0.0120663588235294,0.895927470588235,0.177647058823529,0.179411764705882,0.457647058823529,0.0128676470588235,-0.01223576,-0.0101246541764706,-265.235294117647,3.17647058823529,266.823529411765,-5519,-5,5589,0
0.806938235294118,0.0045248823529411,0.779789535294118,1.12529411764706,-0.335882352941176,1.45588235294118,0.0149931147058824,0.0007611399411764,-0.0181238747058824,-214.411764705882,0.0,214.411764705882,-3631,2,3611,0
0.53092,1.08295605882353,0.541478294117647,0.63764705882353,0.356470588235294,-1.72176470588235,0.0155675517647059,0.0018669535294117,-0.0014791935294117,155.647058823529,-309.705882352941,152.470588235294,2877,-5835,2862,0
0.562594352941177,1.03469088235294,0.472096294117647,0.185882352941176,-0.359411764705882,-1.73294117647059,0.0102826158823529,-0.0056008705882353,0.0102395405882353,150.882352941176,-317.647058823529,152.470588235294,2829,-5826,2915,0
0.533936764705882,1.01659188235294,0.542986652941177,0.86764705882353,0.277058823529412,-1.15235294117647,0.0085736498823529,-0.0104118882941176,0.0093204252941176,139.764705882353,-290.647058823529,144.529411764706,2904,-5936,2912,0
0.319758470588235,0.74359,0.963800764705882,0.867058823529412,0.686470588235294,-3.11176470588235,-0.0049833464705882,-0.0294548405882353,-0.0196461317647059,-112.764705882353,-328.764705882353,455.823529411765,-2434,-7022,9816,0
0.343891247058823,0.720965470588235,0.853695823529412,0.374117647058823,-0.187647058823529,-2.07294117647059,0.0052418435294117,0.0009909658823529,0.0114315294117647,-103.235294117647,-303.352941176471,427.235294117647,-1992,-5903,8239,0
0.382642846153846,0.552268461538462,0.289940538461538,-0.292307692307692,-1.02615384692308,18.06,-0.0037560161538461,0.0048640476923076,0.0129582299230769,166.153846153846,147.461538461538,168.230769230769,2458,2314,2579,0
0.410256230769231,0.278106230769231,0.270216692307692,9.90538461538461,1.65846153846154,15.4869230769231,-0.0168550884615385,-0.0078312892307692,0.04204852,159.923076923077,168.230769230769,168.230769230769,2204,2304,2297,0
0.236686153846154,0.465483230769231,0.260354769230769,0.261538461538462,-1.11461538461538,16.23,-0.0060096029230769,-0.0038874639230769,0.0088266293076923,149.538461538462,149.538461538462,153.692307692308,2331,2168,2356,0
0.3948716,0.420512533333333,0.365811666666667,-0.357333333333333,-1.656,36.518,-0.005729172,0.020849608,0.017382792,349.2,347.4,354.6,5664,5621,5715,0
0.353845933333333,0.439316066666667,0.331623673333333,0.108,-1.002,36.2886666666667,0.0165527526666667,0.0095540386666666,0.0114257746666667,351.0,351.0,352.8,5732,5673,5717,0
0.249572473333333,0.451282066666667,0.437606733333333,-0.351333333333333,-1.46066666666667,34.9013333333333,0.0217610833333333,0.0235351464,0.0169108033333333,334.8,327.6,327.6,5808,5710,5658,0
0.42948713125,0.42307675,0.389422875,-1.02375,-5.17625,75.62125,-0.013473467,0.0140991875,-0.01994319375,750.9375,756.0,762.75,14020,14081,14058,0
0.4198716875,0.51602575,0.3541665,-0.170625,-4.690625,74.286875,-0.003128120625,-0.0083160375,-0.031677259375,747.5625,744.1875,757.6875,12229,12152,12262,0
0.2003204375,0.33493583125,0.2115383125,-0.0093749999999999,-3.509375,41.838125,0.034210133125,-0.01988228375,-0.035278250625,378.0,374.625,384.75,6889,6788,6867,0
0.504273466666667,0.0290598133333333,0.347008266666667,0.33,0.153333333333333,0.608,-0.0048665479333333,-0.0169433973333333,-0.0058756582666666,-291.6,0.0,298.8,-4704,-1,4853,0
0.456410133333333,0.0085470066666666,0.309401473333333,-0.158666666666667,0.178666672666667,0.172666666666667,-0.0025553246666666,0.0071614653333333,0.0158854264,-293.4,-3.6,300.6,-4763,-14,4870,0
0.329914266666667,0.0102564,0.333333066666667,0.669333333333333,0.308,0.119333326666667,0.007438158,0.0004231733333333,0.015087878,-300.6,1.8,306.0,-4863,-1,4906,0
0.24358950625,0.3333331875,0.161858825,0.468125,-0.225625,0.50125000625,-0.009231569,0.0133514285625,0.00596618375,170.4375,-351.0,175.5,3234,-6589,3261,0
0.19070494375,0.3301280625,0.246794625,0.058125,-0.139375,-0.068125,-0.020568843125,-0.0298156688125,-0.018630985,172.125,-352.6875,180.5625,3023,-6186,3024,0
0.141025575,0.2291665,0.124999875,-0.0525,0.277499999375,0.531875,-0.0084228475,0.02685545,-0.01322936425,91.125,-178.875,87.75,1602,-3358,1617,0
0.165811813333333,0.252991206666667,0.2461536,0.248666666666667,-0.192,1.19533332666667,0.0110839786666667,0.031852204,0.0014485348,-118.8,-358.2,502.2,-1873,-5629,7704,0
0.218803206666667,0.305982673333333,0.3025638,0.154,0.499333333333333,1.22866666733333,0.033821606,-0.0037434933333333,0.0224283993333333,-115.2,-352.8,489.6,-2071,-6215,8553,0
0.2854698,0.26666648,0.259828806666667,0.646666666666667,0.206666666666667,1.902,0.0188313806666667,0.0152506746666667,-0.0143066267333333,-113.4,-352.8,496.8,-1854,-5798,7973,0
0.170940026666667,0.25982888,0.147008426666667,0.737333333333333,-1.25466666666667,21.9566666666667,-0.0114095106666667,0.0043782526666666,0.0057128906666666,180.0,172.8,171.0,2791,2784,2883,0
0.3111108,0.2615382,0.205128013333333,0.470666666666667,-1.28533333333333,18.6166666666667,-0.00779624,-0.008561186,0.0191569053333333,163.8,165.6,176.4,2736,2774,2860,0
0.270085206666667,0.2256408,0.0905982266666667,0.532666666666667,-0.820000000666667,21.1106666666667,-0.0211751385333333,-0.0052571726666666,0.013199862,163.8,171.0,187.2,2732,2798,2936,0
0.3145296,0.256410146666667,0.17264942,1.40533333333333,-2.47666666666667,38.8666666666667,0.02524414,0.0069661146666666,-0.0019531466666666,360.0,356.4,367.2,5785,5862,5911,0
0.32307674,0.213675013333333,0.191452806666667,1.23333333333333,-1.968,40.34,0.0223470753333333,-0.0192057106666667,-0.0076823667333333,358.2,360.0,358.2,6006,6097,6125,0
0.188034,0.1914528,0.222222006666667,0.0253333333333334,-1.60533333333333,40.6913333333333,-0.0199219013333333,-0.01266277,-0.108186748,336.6,336.6,334.8,5516,5545,5459,0
0.218803273333333,0.24444434,0.30085454,3.08466666666667,-5.29,84.9106666666667,-0.0460123259333333,-0.08540027,0.015185558,770.4,761.4,783.0,12411,12432,12466,0
0.27692294,0.331623813333333,0.252991413333333,2.872,-3.29466666,86.6046666666667,-0.029606128,0.0268715773333333,-0.0207681873333333,772.2,765.0,774.0,12826,12866,12911,0
0.220512686666667,0.241025613333333,0.32649568,2.19333333333333,-5.57866666666667,87.4266666666667,0.0213379353333333,0.0020832733333333,0.038395124,747.0,759.6,765.0,12374,12418,12389,0
0.497041384615385,0.0019723846153846,0.493096692307692,1.01307692307692,-0.0707692307692308,-0.173846153846154,0.0125450738461538,-0.0257474546153846,0.0016526476153846,-265.846153846154,0.0,278.307692307692,-4620,8,4623,0
0.562130230769231,0.0374753153846154,0.597632846153846,2.42153846153846,0.582307692307692,-0.152307692307692,-0.0017465484615384,-0.0065542383846153,-0.0021784936923076,-267.923076923077,-4.15384615384615,270.0,-3897,-25,3881,0
0.343195307692308,0.0098619307692307,0.357001930769231,1.72846153846154,0.0138461538461539,-0.229230776923077,-0.0108736661538462,-0.00848861,-0.0200383223076923,-168.230769230769,4.15384615384615,176.538461538462,-3083,-16,3060,0
0.353276111111111,0.562678388888889,0.314814555555556,1.52944444444444,0.906666666666667,-0.0916666722222221,-0.0021701423888888,-0.0004069,0.00945367,159.0,-316.5,160.5,3806,-8010,3928,0
0.292307666666667,0.516239266666667,0.494017066666667,-1.208,-1.168,1.76733333333333,0.02242838,0.0291503533333333,0.0081868513333333,-109.8,-325.8,482.4,-1648,-5325,7508,0
0.09743582,0.716239533333333,0.425640733333333,0.497333333333333,1.094,0.61266666,0.0003743546666666,0.0019205986666666,0.004752594,-140.4,-311.4,466.2,-2374,-5403,8171,0
0.292307533333333,0.3846152,0.606837533333334,2.53066666666667,2.05466666666667,1.75733333333333,-0.013785814,-0.0133951780666667,-0.0058105493333333,-102.6,-340.2,455.4,-1729,-5448,7386,0
0.1762818875,0.24999975,0.3461535,1.308125,-0.0049999999999999,17.766875,-0.0111541593125,0.0080261225,-0.008178714375,175.5,163.6875,160.3125,2996,2857,2752,0
0.16346139375,0.2804484375,0.346153625,0.916875,0.0825,19.880625,-0.0064392,0.02894592,0.002380378625,165.375,160.3125,156.9375,3172,2980,2913,0
0.2836535625,0.307692,0.2227562,-16.46125,0.52625,17.50375,-0.0099487381875,0.038452138125,-0.116546653,158.625,153.5625,167.0625,2765,2776,2925,0
0.346153571428571,0.280219578571429,0.239926585714286,0.890714285714286,-0.838571428571429,39.105,-0.0115269116428571,-0.035191165,0.003574915,341.357142857143,351.0,356.785714285714,5528,5624,5701,0
0.208791007142857,0.276556578571429,0.2948715,0.608571428571429,-1.43071428571429,41.3421428571429,-0.0234549435714286,-0.0297502842857143,-0.0017089878571428,341.357142857143,347.142857142857,352.928571428571,5874,5829,5842,0
0.404761792857143,0.360805857142857,0.148351528571429,0.395,-0.604285714285714,36.7792857142857,-0.0017961214285714,-0.066179565,-0.0182407935714286,316.285714285714,306.642857142857,337.5,5524,5614,5918,0
0.20192288125,0.3846150125,0.38782044375,0.0543749999999998,-3.8775,81.94875,-0.0401306375,-0.054733275,0.0026855918749999,750.9375,725.625,745.875,14405,14135,14168,0
0.34615375,0.29487165,0.23878195,-1.690625,-5.820625,82.38125,-0.0037078425,0.0289916411875,-0.02816778125,745.875,742.5,749.25,13812,13828,13898,0
0.7726498,0.0,0.7401712,0.686666666666667,0.0726666666666667,0.708666666666667,0.0016275934,0.0062988292,0.0022949306666666,-257.4,-1.8,261.0,-4120,-7,4126,0
0.82906,0.0068376133333333,0.794871866666667,0.991333333333334,0.062,0.636666653333333,0.0045410143333333,0.0049316446666666,-0.0058268228,-246.6,1.8,270.0,-4057,9,4124,0
0.7299148,0.0136752066666667,0.7452994,0.816666666666667,0.193999986666667,0.936,-0.000374352,0.0141601573333333,-0.0098307306666666,-257.4,0.0,259.2,-4132,-13,4157,0
0.475213533333333,0.894017066666667,0.4444442,0.774,0.172,-0.29533334,0.0119628946666667,0.0156250013333333,0.0059244806666666,145.8,-309.6,153.0,2373,-4934,2426,0
0.398290266666667,0.829059866666667,0.417093866666667,0.902,-0.103333333333333,0.566,-0.000358076,-0.010139976,-0.0024902346666666,149.4,-313.2,147.6,2556,-5199,2580,0
0.42393154,0.752137,0.398290266666667,1.20333333333333,0.582666666666667,-0.416,-0.0021972666,0.014550808,-0.0122070294666667,147.6,-298.8,142.2,2272,-4735,2265,0
0.366986875,0.729166875,0.774038625,0.25625,-0.01687499375,1.521875,0.0145874075,0.0142211936875,-0.00358582675,-101.25,-313.875,447.1875,-1796,-5535,7826,0
0.3317304375,0.727564375,0.79166675,0.98625,-0.040625,1.2525,0.013565059875,0.006042485,0.0095977725,-111.375,-317.25,442.125,-1827,-5453,7713,0
0.14583319375,0.44711550625,0.49839750625,0.794375,0.0125,1.201875,0.007049561875,0.048171996875,0.00148010125,-67.5,-172.125,253.125,-1178,-3264,4621,0
0.199999806666667,0.3230766,0.4820512,0.467333333333333,-1.03666666666667,18.4813333333333,0.0007649812666666,0.0022298192,0.0015950466666666,167.4,156.6,156.6,2736,2579,2440,0
0.480341866666667,0.353845933333333,0.217093806666667,0.306666666666667,-1.082,17.7,0.0061360754,0.0079915532666666,0.013557946,149.4,162.0,172.8,2492,2634,2817,0
0.413675066666667,0.314529666666667,0.358974066666667,0.294666666666667,-0.672666666666667,16.8133333333333,-4.88167999999996e-05,0.0083658913333333,0.0017415306666666,151.2,163.8,151.2,2677,2827,2771,0
0.2786322,0.4974358,0.300854406666667,0.238,-2.58466666666667,40.1226666666667,-0.010791018,0.0079264226666666,-0.0026041726666666,349.2,338.4,347.4,5674,5450,5626,0
0.288888733333333,0.449572533333333,0.270085273333333,0.153333333333333,-2.28866666666667,40.14,-0.0199056073333333,0.0039387966666666,-0.0005859412666666,349.2,340.2,358.2,5847,5663,5901,0
0.314529673333333,0.331623666666667,0.3418802,0.096,-2.15466666666667,37.4253333333333,-0.0154785193333333,0.0009928433333333,-0.0090169173333333,347.4,343.8,360.0,6025,6018,6005,0
0.28717934,0.3777778,0.391452806666667,-1.82066666666667,-5.03,82.9633333333333,0.027490202,0.0464029786666667,-0.0128743173333333,750.6,739.8,738.0,12100,12073,12049,0
0.370940006666667,0.427350266666667,0.336752066666667,-0.624,-4.574,83.2853333333333,0.0141601893333333,-0.0438964846666667,0.0039062333333333,734.4,745.2,747.0,12493,12493,12564,0
0.3846152,0.473504206666667,0.333333213333333,0.0306666666666667,-4.64333333333333,76.17,0.037239598,-0.06022136,0.0633951866666667,680.4,685.8,689.4,11285,11278,11327,0
